Brand Name,Product Name,Review
Mimosa,Overall Dress,"Nice collection for your girls, ample parking Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots Priyanga CrewForShoots"
Mimosa,Overall Dress,Beautiful collection as always ! I’m a repeat customer ..Love the styles available… Shaneela Menal 1 review
Mimosa,Overall Dress,Love the clothes so much! So unique and cute! Priyanga CrewForShoots
Mimosa,Overall Dress,"Really lovely store with a wonderful collection. The prices and quality are fantastic, I was able to buy a lot of clothes for my wife here! Andrea shanon"
Mimosa,Cap,"Its being around 11 days for now since i ordered a dress which i needed to wear on a near date online (via koko) only to know after calling them today that the dress i ordered was the last item and they did not send it because it was damaged and asked me to pick another item , which we refused and asked for a refund. They did not have the courtesy to call me and let me know that they won’t be able to send the item i ordered for 11 days."
Mimosa,Overall Dress,Mimosa is my go to store. They always have the best clothes. And I love how they are all about body positivity Andrea
Mimosa,Cap,I gave the best comments about my dressing for whatever I bought from Mimosa. Whatelse do you need ? So grateful to Nabila for assisting me throughout ❤️❤️❤️
Mimosa,Overall Dress,Very good collection available.uncommon colours available Asitha Rathnayake Asitha Rathnayake Asitha
Mimosa,Bag,"The collection at mimosa is great and the employees that work at the Bagatalle are extremely friendly and helpful. Chamera, Nabila, Sanlala are very welcoming and extremely helpful. Chamera has a very eager personality and we had an undoubtedly fantastic experience shadow centre 1 review"
Mimosa,Overall Dress,"When I went back to the store, they acted as if I had stolen the blouse, even though I showed them the bill. After being humiliated for hours, I decided to leave the store. However, they eventually took the dress and exchanged it for another one. By then, while I was browsing, everyone was staring at me and my boyfriend like we were thieves. It was such a terrible experience. Despite having a bill worth more than 10,000 LKR, they treated us like this."
Mimosa,Overall Dress,It has cute clothes but some clothes are not perfectly fit as other clothes in same size
Mimosa,Overall Dress,They have good clothes but have very poor customer service. The behavior of the sales ladies was unpleasant once it is their closing time. 3 Vinuri de
Mimosa,Overall Dress,Mimosa has completely won me over! The clothes are not only stylish but also of excellent quality. The staff goes above and beyond with their customer service and always have the best styling advice. Mimosa is my forever favorite!
Mimosa,Overall Dress,Very good store for girls clothes. Chic. The place has a great vibe too.
Mimosa,Overall Dress,"I had a wonderful experience with Mimosa Clothing! The customer service, led by Randunu Bandara, was excellent—very professional and attentive. He was very helpful with my online orders. Keep up the great work!"
Mimosa,Overall Dress,"Amazing clothes! Best for teens and thin ladies. The men's section is omgggggg!!!! So classy!!!!! If you depend on mimosa all your life, trust me on this.. you can never ever go wrong!!! A.D."
Mimosa,Bag,"I’m a regular customer of Mimosa Clothing and absolutely love their clothes. I remember once having an issue with my order where the bikini had a stitching defect. When I visited the Mimosa store in Bagatale, the supervisor rejected my request for an exchange, even though I hadn’t worn it. However, when I contacted Mimosa online, a really kind staff member named Shohan helped me out. Thanks to his assistance, I was able to get my exchange within a day. I truly appreciate Shohan Sebastian’s exceptional service! Prathi Sundararaj 1 review"
Mimosa,Overall Dress,Awesome place. Great quality attire. Always my favourite. Appreciate more if you could give your office collections and body suits. SUGANTHINI THIRUNANTHI
Mimosa,Overall Dress,Good collection thavaratnam jeevagarunyan
Mimosa,Overall Dress,The interior is so good and I love the vibe plus they do have good collection ❤️
Mimosa,Overall Dress,Superb & iconic collection 👍 Madushan Silva Madushan Silva Madushan Silva kasun chamara nadee salwathura
Mimosa,Overall Dress,New Good place for fashionable clothing! Keshala Dias thavee fernando 1 review
Mimosa,Overall Dress,Great collection of dresses to buy.... Worth the money and Good quality... Nandun Kahandawa Nandun Kahandawa Nandun Kahandawa 1 Qadeera 1 review
Mimosa,"Bag, Dress","I visited the Mimosa store at Bagatelle Road today and found a beautiful white dress that I wanted to try. However, the available size was not a good fit, I was worried about the fit, so I asked the salesperson, Vihanga, if they had my size. Vihanga went above and beyond by checking the stock and arranging for the dress to be shipped from the Maharagama warehouse to the Bagatelle store within an hour—just for me! I was truly impressed by his dedication and outstanding customer service. Mimosa is lucky to have such an amazing staff member. Highly recommend both the store and Vihanga for an excellent shopping experience!"
Mimosa,Overall Dress,"New Love the clothes from Mimosa, lovely staff and cozy boutique."
Mimosa,Overall Dress,"I’ve shopped here many times and have never been disappointed. Highly recommend this shop to anyone looking for nice, trendy and high quality outfits!"
Mimosa,Cap,"Elegant architecture, very calm and beautiful place where you can roam free for what you are looking for. I really loved the environment inside. Two stories are filled with good collection of dresses, they got around 10 fit on rooms which are large. Staff is very friendly and efficient helpful service. Seems the quality is good, got to know they started recently, seems like collections are getting improving now. Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura Wanniarachchi Chathura"
Mimosa,Shirt,The shirt's artful stitching along the seams adds a subtle touch of luxury without overwhelming the design.
Mimosa,Cap,Wide variety of dresses for every size. Found smaller sizes that fit me that aren't usually in stores.
Mimosa,Frock,"The frock seems slightly loose around the midsection, lacking a more defined shape."
Mimosa,Overall Dress,Nice collection ! friendly and very responsive via social network platforms.
Mimosa,Overall Dress,"I visited Mimosa with my wife, and we were both extremely disappointed by the experience. The shop had the AC turned off, making it unbearably hot and uncomfortable. It’s nearly impossible to enjoy shopping when you're sweating and struggling to breathe. I don’t understand why they would make the decision to turn the AC off, especially when it's so warm outside. We won’t be coming back unless this issue is addressed. Very dissatisfied!"
Mimosa,Jumpsuit,The jumpsuit are tailored structure for the body while remaining surprisingly comfortable.
Mimosa,Overall Dress,"Mimosa Clothing Shop in Sri Lanka has earned a reputation for its dreadful customer service. Their refusal to exchange items, even with tags attached, is unacceptable. Shoppers beware: prioritize your time and money elsewhere."
Mimosa,Overall Dress,"Nice shop in kurumba bay, excellent customer service, beautiful dresses"
Mimosa,Frock,Amazing place to take a party frocks. 😍😍. Their customer service is better.. I love mimosa. I'll come again ASAP. 2
Mimosa,Overall Dress,A super aesthetic place to get your shopping done at. They offer a broad selection of daily wear and party wear with visually pleasing colours and combinations. The setting is modest and neat with pleasant staff members to assist you when needed. Neth
Mimosa,Overall Dress,Love all the prints and designs! My wardrobe is full of mimosa! ✨ Udara
Mimosa,Overall Dress,If I could give minus starts I really would rate this shop and the quality of their workmanship the worst. Extremely disappointed in the quality of clothing and their service. Wouldn’t recommend the shop to anyone. Customer service is pathetic and they keep pushing your product patience. 5 Dinuvi Fernando 1 review
Mimosa,Overall Dress,Has lovely very unique ideas of clothes....very worthy for the amount you pay
Mimosa,Overall Dress,Wooow wonderful unic dresses i ever had Thisandi Hansana 1 review
Mimosa,Cap,"The staff really need to pay more attention to how they behave during work hours. We see you and it's not very professional. No care in the world, no smile, no interest in helping customers, nothing like that. I took a dress to fit on only to see it was damaged. Handed it over to the girl that just took it to her hand and said nothing. The staff really need to improve on professionalism during work. The clothes are as always pretty! Shey A"
Mimosa,Overall Dress,Great place to buy a couple of clothes to your missus. Enon
Mimosa,Overall Dress,"I recently bought from mimosa and was really impressed! The website is easy to navigate, and the clothing quality is fantastic – soft, durable, and well-made. They offer a great variety of styles and sizes, so there's something for everyone. Shipping was quick, and customer service was super helpful. Overall, I highly recommend them for stylish, high-quality clothes and excellent service!"
Mimosa,Jumpsuit,"This jumpsuit is a chic one-piece wonder that offers a bold, fashion-forward look."
Mimosa,Overall Dress,Love the place. So many options for to try. Quality of the clothes are really good too.
Mimosa,Bag,"New We v always huge fans of mimosa collections and specifically I have to mention. Mr.Chamara from Bagatale branch is best kind of salesman i v met so far who has been giving us the best customer service I ever encountered. The big smile he holds in each room whenever he sees the clients attending to all of them without any frustrations he is even aware about the tastes and designs of customers individually, helping us to choose and recommending us the latest collections to our styles. So do not miss to visit Bagatale and meet this MAN Hashari Fernando 1 review"
Mimosa,Overall Dress,Customer service is better. And the collection of mimosa clothing is at a very good standard .. 👍👍
Mimosa,Overall Dress,Good place ❤ but parking space little bit more. Good clothes made in sri lanka.🇱🇰 Dilan Perera Dilan Perera Dilan Perera Dilan Perera Dilan
Mimosa,Overall Dress,Great place for woman's clothing. NIDIL JAYAWEERA
Mimosa,Bag,"I have been a loyal customer of Mimosa for many years, consistently shopping at the Bagathale store. However, during my recent visit, I encountered a new store manager whose with big attitude and behavior were extremely disappointing. Unfortunately, I cannot recall his name, but his lack of customer service skills was evident. He behaved as if he owned Mimosa and acted like we were getting the clothes for free. His dismissive attitude and unwillingness to assist customers were unacceptable. When I asked for assistance, he did not respond properly and was very unhelpful. I urge the board of directors to look into this matter seriously. Customer service is crucial, and this manager's behavior does not reflect the values and standards that Mimosa is known for. He needs to treat customers with respect and without any attitude."
Mimosa,Overall Dress,I had a great experience at Mimosa. Specially Shohan was very helpful and friendly. He helped me to select and supported with various clothes related questions. Great customer service !
Mimosa,"Dress, Jumpsuit","Up to date clothing, with good variety of sizes and colours. Amazing dresses and jumpsuits"
Mimosa,Cap,"Clothing items are lovely but it's not for everyone. Pricing is a bit higher than average. Shop is well maintained and clean. Cashier person (tall black guy) treats people according to what and how they're dressed. Don't expect to be welcomed with a warm hello or anything if you're ""under-dressed"". Please learn to treat customers regardless of how and what they wear cuz at the end of the day, people won't be purchasing things if they're treated like trash. Will not visit this place again."
Mimosa,Overall Dress,Small collection of clothes but very unique designs. The interior of the showroom is also unique. Chaya
Mimosa,Overall Dress,"New Love the store and their collection, Mimosa is my go to place ♥️"
Mimosa,Bag,Ladies… looking for a lavishing place to shop… note it down… Mimosa is one of my go to my place. It’s in Colombo bagatale road. It’s there new store. It’s more spacious and the atmosphere around is really nice. It’s like when In Greece type of look. And there are so many cool and nice pieces in every sizes... Also most importantly what I love about is they got some very unique colour palette. Amazing collection of pieces. But the only thing is they drop their collection online after all pieces are sold out. It’s not much upto date. So they really wanna do in-store and online purchase separately. Highly recommend this store. Gotta check it out. Can check their FB/insta pages. There’s parking space too…. Andrea shanon Andrea shanon Andrea shanon Andrea shanon Andrea shanon Andrea shanon Andrea shanon
Mimosa,Overall Dress,Good collection of clothes with a reasonable price tag
Mimosa,Overall Dress,"They've got a great selection of casual clothes, excellent quality, reasonable prices, and even discounts. Pramuk, the manager, was super helpful great service. The whole staff is awesome. Highly recommend!"
Mimosa,Overall Dress,"Had a bad experience with exchanging a blouse in Havelock mall. The blouse was in original condition. I bought it as a birthday for mother who is in Kandy. So it has been like two weeks as I went to Kandy to gift it to her and then realised it's larger. So needed just a size exchange to a smaller one. The guys at the cashier refused. I didn't have the bill as it was bought as a gift., but had the credit card payment receipt with me with the details. The price tag was attached.If it was from any other place I could have get it exchanged without any issue. Also if they have such strict exchange policy they should display it in the shop as other similar stores have.Never gonna buy something from them again. Bad customer service. 3"
Mimosa,Overall Dress,If you want to grab a pretty dress which makes you happy then visit Mimosa. They never fail to make you satisfied!
Mimosa,Overall Dress,Fashion shop with modern and contemporary interiors in downtown colombo with nice fashion clothing. Rahul Jain Rahul Jain Rahul Jain Rahul Jain Jinuki Perera 1 review
Mimosa,Overall Dress,Fast and Excellent service Super Quality clothing. Recommend 100% Gihantha Kavishka 1 review
Mimosa,Overall Dress,"Amazing services and excellent prices!Love MIMOSA. Good quality clothing, size fits well too😃 MIMOSA is a great shop where you can always find something trendy and original. High quality things!🥳 They have excellent selection in clothes, with accommodating and helpful staff who give good input and aren't afraid to state their opinion on whether something looks good or not. Recommend to all my friends! nirmal weerasinghe"
Mimosa,Cap,"New I wanted to share a positive experience I had at Mimosa recently The salesman who assisted me Chamar, was exceptional. He was very friendly and approachable, making me feel comfortable right away. He took the time to understand my style preferences and offered personalized recommendations that were spot on. 1 never felt pressured to buy anything and Chamar was patient and helpful throughout the entire process of choosing the dresss.Thanks to Chamar, I found exactly what 1 needed at Mimosa and had a pleasant shopping experience. Thank you chamara one's again 🥰🥰🥰 Giyanthi Nadhya 1 review"
Mimosa,Overall Dress,BEST PLACE FOR GIRLIES TO SHOP.. MY GO TO OFFICE WEAR PURCHASING FASHION STORE
Mimosa,Overall Dress,Store is ideally situated and suits for smartly dressed people for a reasonable price
Mimosa,Overall Dress,"Worst online shopping experience ever! Their Collection is good, especially I love their pant collection but their online delivery service is at the worst level. I have ordered online from them a couple of times but it always took a long time for delivery. Even small businesses are running their online business better than them. Disappointed!!! 1"
Mimosa,Overall Dress,"Mimosa has always had the contemporary fashion trends.They offer the best customer service and offer the ability to pay in installments, which is cool. I enjoy purchasing at MIMOSA. 1 devindi maneesha"
Mimosa,Overall Dress,Great selection of stylish and affordable clothing. Highly recommended. dulani nadeesha
Mimosa,Denim,"I’m a regular client for one & half years . Usually I buy my costumes & all denims from Mimosa , I received an Invitation fro One Galle Face Branch Opening, But when I went today to exchange my items there was a new girl @the reception, she was really rude to me , she didn’t respect me & even I went with one of my friend , she was completely disappointed of this situation. She didn’t even call me Miss ,, she was showing he big face to us, When I ask her to give me a credit note on my bill she rejected & asked me to bring my items again when I come to purchase next time & I had to request her couple of times to give me a credit note on it . She made couple of calls to a manager or someone then agreed to give me a credit note. She was really really rude & I was totally despondent. When I leave the place & until I leave the place from cab , she came out side with other 2 girls who were working there , & they were looking at us & they were talking something, I felt that they were scolding us because they were looking at my cab directly. Usually I contact with Dilshan & Avishka at the store, Unfortunately they were not there today . They have good manners & they do good customer care service& very supportive , you better not keep people who don’t know how to respect to their client 10"
Mimosa,Bag,"We're really sorry that you had this negative experience at the store. We are currently undergoing some maintanence issue at the Flagship Bagatale Store, due to the A/C malfunctioning. This issue will be resolved within this week and we do hope that you will visit us again! We promise to have an frosty interior for your shopping pleasure! :)"
Mimosa,Overall Dress,"The dresses are amazing and comfortable to wear. Most importantly the customer service is incredible, Niyumi from the mimosa team guided me through the size charts and was attentive to my needs so thank you 💞"
Mimosa,Denim,I’m impressed by how these denims accentuate curves while remaining comfortable and true to size.
Mimosa,Overall Dress,Good collection for office lady Zoey LXJ Zoey LXJ Zoey LXJ
Mimosa,Overall Dress,The new timeless collection has beautiful dresses which are totally worth the price and also the basics collection has been expanded to include different materials and colors which is great. RUWINI HEWAVITHARANA
Mimosa,Overall Dress,Nice collection and easy to shop atmosphere
Mimosa,Overall Dress,The best place to upgrade your wardrobe😍😍
Mimosa,Overall Dress,Eventhough I haven't been been to the physical store I've shopped online from mimosa several times and their clothes are always unique and good in quality and mimosa never fails to amaze me . Saddest thing is to see some products being sold out 🥲 overall 8/10 for Mimosa. And I would definitely encourage shopping from Sri lankan brands during this tough time the country's going through. 2
Mimosa,Overall Dress,Very helpful staff and nice selection of clothes
Mimosa,Overall Dress,Cosy ladies ware. For all age groups and style. Shavindra Fernando Shavindra
Mimosa,Overall Dress,"Good selection of clothes, conveniently located and reasonably priced 1 A"
Mimosa,Overall Dress,Mimosa has always been consistent with their fashion and quality. And their products are so durable. Minindu Lochana 1 review
Mimosa,Overall Dress,Good collection but a bit overpriced we will not be able to cover their kolupity showroom rent with the overpriced clothes
Mimosa,Overall Dress,"They have nice designs. However, the quality of the fabrics they use for their designs are really poor. I used to love to shop here, but not anymore. After one or two washes the materials are stretched, specially the dresses. 2"
Mimosa,Overall Dress,"“I had an amazing experience with the customer care team at Mimosa clothing especially with Mr.Shohan Their professionalism, friendliness, and genuine willingness to help were truly impressive. They went the extra mile to address my concerns and ensure I had a smooth experience, whether it was finding the right product, clarifying details, or resolving my issue promptly. Such exceptional service makes me trust and value the brand even more. Thank you for having such a dedicated and customer-focused team member!”"
Mimosa,Overall Dress,"Mimosa is really good! The service is great, and they have a nice selection of styles. I also like their online service. Highly recommend! crystal davies"
Mimosa,Overall Dress,Has a nice collection. It was quite busy probably because we visited te on a Sunday.
Mimosa,Overall Dress,"Hellow I'm a beloved customer of mimosa for decades . I love every collection , meterial quality is the best. But we undergo several problems when it comes tp delivery issues and items being soldout easily. There is a guy called shohan who helps us a lot . He is such a great assest to mimosa . He has great skills when it comes to customer care . thankyou for all the support"
Mimosa,Shirt,They have a decent collection of men's shirts. But sizing is not unified across all shirts. Make sure to try them on or measure it before buying. Staff is friendly.
Mimosa,Overall Dress,Fashionable clothing and a good ambiance under one roof.
Mimosa,Overall Dress,"This clothing store is an absolute gem! The customer service is exceptional, and the clothes and colours are simply amazing. From the moment I stepped in, the warm greetings and attentive assistance made me feel valued. The variety of styles offered caters to everyone, and the quality of their clothing is outstanding. The store's ambiance is inviting and stress-free, creating a delightful shopping experience. The staff's knowledge and styling tips were impressive, ensuring I left with confidence in my purchases. Without a doubt, this store is now my go-to place for fabulous shopping. Highly recommended! Madavi Gunaratne wishanka janith 1 review"
Mimosa,Overall Dress,One of the best places to buy most elegant dresses in SL ✨I’ve been a customer since 2018 Love the products and service too 💫
Mimosa,Cap,I ordered a dress through online on 18th of May and got a confirmation from them as well . The dress was available last few days. But today they called me and asked to cancel the order saying that the dress is not available atm. I was so disappointed. Because I thought it was on the way and I needed the dress. Please don’t purchase anything from their online store. It’s such a mess and not trustworthy. 6
Mimosa,Overall Dress,Absolutely love their clothing collections Lakvindu Wijayawardena 1 review
Mimosa,Overall Dress,I have been purchasing cloths from Mimosa for the past 5 years.I love thier unique styles and cute dresses.Also their customer service is very good. Very efficient. Specially Mr.Shohan helped me with my online purchasing and guided me well. Well done
Mimosa,Denim,"The deim doesn’t offer enough stretch, limiting comfort for active days."
Mimosa,Frock,The frock's fabric texture feels luxurious without being overly heavy.
Mimosa,Overall Dress,Great designerwear .. however store feels like little bit cluttered. Good customer service and price point also good
Mimosa,Shirt,"The design in the shirt feels somewhat traditional, lacking a modern twist."
Mimosa,Frock,"This frock showcases an elegant, flowing design that accentuates your natural curves beautifully."
Mimosa,Overall Dress,Good collection of clothing. Can find out the collection and price from Facebook page. ranthini bamunusinghe
Mimosa,Overall Dress,New Great place with amazing designer wear. Sizes suit u like it’s made for you vikasitha ratnayake
Mimosa,Overall Dress,"They have really good basics, and love the overall ambience of the store. Recently enjoyed the sale in havelock. Recommend for cute dresses!!"
Mimosa,Overall Dress,Loved it. Price is nice and dresses i got was adorable
Mimosa,Overall Dress,One of the exceptional clothing store in town with a good customer service.
Mimosa,Overall Dress,"I received my clothes and they both are absolutely gorgeous. The fit is perfect and the material is high quality. When I was choosing clothes, the online customer service was very helpful, especially Shohan. Once again, thank you and keep up the good work. 👍"
Mimosa,Overall Dress,Friendly and helpful staff. Quality clothing materials with new designs. 1
Mimosa,Bag,"Nice service. Recommended. Branch : Bagattale Road, Colombo -"
Mimosa,Overall Dress,New I’ve been shopping from mimosa for long time now Never gets disappointed always the best in quality and style nilakshi
Mimosa,Overall Dress,New Amazing such super hot outfits . Both me and my daughter got lovely outfits ! kadeena thilawela 1 review
Mimosa,Overall Dress,Wonderful designs with a perfect fit. Clothes are in good quality and worth the everything penny spent. Good customer service as well.
Mimosa,Overall Dress,New Favorite and one of the best places to buy good quality clothing in Sri Lanka.
Mimosa,Overall Dress,"I loveeee shopping at Mimosa! The place has a gorgeous selection of aesthetic and high-quality clothing. Every piece is unique, yet still versatile. Highly recommend it!"
Mimosa,Overall Dress,"New Beautiful atmosphere, friendly staff, and great collection vikasitha ratnayake"
Mimosa,Overall Dress,Mimosa is my favourite clothing brand in SL and I was purchasing from them from the very beginning of their brand started and only place in SL to get unique and modern fashion clothes for affordable price. They’re flagship store is one in the level LOVE it!! Waiting to do more shopping with you ❤️ aspiringbeamoflight
Mimosa,Overall Dress,"Located in a convenient place but if you missed the place, you need to drive here and there, as there are one ways around the shop. There is a good collection for ladies but a little for gentlemen. The interior design is really good, they placed very nice trees/plants in different locations to make the customer feel comfortable. Sameera Samarasekara Sameera"
Mimosa,Overall Dress,Beautiful space and lovely outfits. Inosha Emerson Inosha Emerson Inosha Emerson Inosha Emerson Inosha Emerson Inosha
Mimosa,Overall Dress,I completely love this store. Mimosa is the best clothing store ever and they always send us high quality clothes. Their custormer communication is super. I'm always buy from their collection. 💓
Mimosa,Overall Dress,Good place to buy ladies clothing arshad zaid
Mimosa,Denim,"The denim looks rich, deep hue stays vibrant over time, maintaining a premium, polished look."
Mimosa,Overall Dress,"I recently visited Mimosa to purchase some gift vouchers for a birthday. I didn't do any in-store shopping, but I was still able to get everything I needed in a very short amount of time. The staff were friendly and helpful, and they were able to answer all of my questions. I was in and out in about 5 minutes, and I was happy with my experience. 1 V."
Mimosa,Overall Dress,New Lovely selection of dresses thea meesenburg
Mimosa,Overall Dress,"Good, peaceful ambience. Helpful staff and even better clothes! 10/10 recommended!! ❤️ 1"
Mimosa,Overall Dress,"Mimosa is definitely the go to store for most of my wardrobe essentials! Love the color palette, the fabrics and their unique style!"
Mimosa,Cap,"They do have a good collection of clothing, but sizes are not in standard sizes. Same size dresses fits differently. Extremely difficult to get through to the customer service. No response to calls, emails, WhatsApp or Instagram. I have 3 dresses I ordered online for size 14 and I can't wear both! Those dresses are not made for standard UK size fittings. Ordered 2 dresses in the same same pattern, one is very small!! Ridiculous! And they promise that the delivery will be sent on a certain day just to get me ordered and then not responding. They send on their own time. Do yourself a favour and buy from the shop. Do not order online because they have a very poor fit. 5"
Mimosa,Overall Dress,Very hight price for a very poor quality clothing. Within one wash most of my clothes got damaged. Will never shop from this place again ! 2
Mimosa,Overall Dress,Very good place for clothing..nice collection...visit once..you will be there forever
Mimosa,Overall Dress,Mimosa store has amazing clothing collection. I brought lot of clothing from them. It was perfectly match for me and staff there was so friendly. They help me to select the best outfits for my requirement.Specially thank for Randunu and Asanka.Thank you so much Mimosa Clothing for this amazing service. I would like to rate their garments and the service 10/10. 1
Mimosa,"Pants, Shirt",Quality materials and fashionable clothes because that I always shopping with mimosa clothing store and my fav brand.shirts and pants give a rich look to me .designs were too nice love it.
Mimosa,Jumpsuit,I love the Jumpsuit adjustable straps that allow a customized and comfortable fit.
Mimosa,Overall Dress,Their sizes are not standard sizes. UK size 10 looks like a 6 and does not fit. I placed another order for a dress of UK size 10 and they sent me a 6 instead and said it can stretch up to 10. 😅 Very bad customer service. Doesn’t answer the phone or call back. Highly disappointed with their online service. 2
Mimosa,Denim,"I love the subtle faded accents that give these denims an effortlessly chic, lived-in look."
Mimosa,Overall Dress,Not a big collection.. But there are some nice ones.. 👍 1 Ajani Algoda 1 review
Mimosa,Frock,"The frocks are perfect for special occasions, yet casual enough for a stylish brunch."
Mimosa,Bag,"Well the exchange process here is very easy and smooth . I have encountered several situations where I ordered wrong size and I could easily get it exchanged physically at the store thanks to the staff at Bagathale rd store and the OGF. And compared to most of the leading SL clothing brands, their materials and fabrics are better than the others. Sajani Ratnayake 1 review"
Mimosa,Cap,So disappointed with online customer service..sent the dress for exchange paid already for the dress n to get the exchange dress asking me to pay again..n when the querier service is saying this is what system indicate..n is this how u deal with people..nimesha n the other girl .who answered my call after this incident they dnt answer calls. Very bad attitude..just for 3000rs..this is not how u should deal.. So disappointed ..poor service. 3
Mimosa,Overall Dress,The new store n location is great. Store space n display is great. Collection is good. More parking n accessible. Damithri Savidini 1 review
Mimosa,Overall Dress,"Everybody love the unique styles and the affordability! But recently the dress prices doesn’t match with the quality 🥲 I bought a dress last from their website and the buttons / fabric were cheap! It’s better if you visit their store and buy rather than shopping online and their customer service is horrible , had to beg once to return a damaged item ! I won’t ever shop again with them ! 7 Laura Martín"
Mimosa,Overall Dress,Nice dresses and clothes available. Quite pricy though... MTab P
Mimosa,Cap,Horrible Horrible customer service. Placed an online order for a dress on the 6th of Nov 2022 expecting it for a function by the 11th. Fully paid. Untill I called there was no correspondence. Once called the first receiver said the dress was dispatched then recalled her statement. Next spoke to someone called Dulani who said the dress was out of stock and that I would be given a refund and to send my banking details. Once requested for the refund via message Senara called and inquired the issue. Since there was no follow up called once again early this week and Janani spoke and said Senara will provide my refund. That's it. No refund; no correspondence uptodate. How hard is it to make a bank transfer????? Extreme unprofessionalism. Being a shopper at Mimosa am I disgusted by their business ethics! 5
Mimosa,Cap,"Outstanding Customer Service! I had an amazing experience with [Customer Care Person Mr Shohan from Mimosa clothing They were incredibly helpful, patient, and professional throughout the entire process. I reached out with an issue regarding specific issue, e.g., an order, product inquiry, or return and they went above and beyond to ensure everything was resolved quickly and smoothly. What stood out most was their attention to detail and genuine care for making sure I was satisfied. They not only addressed my concern but also offered helpful suggestions that made my shopping experience even better. Their friendly demeanor and excellent communication skills truly made a difference. It’s rare to find such dedicated and knowledgeable customer service representatives these days, and Shohan is a shining example of how it should be done. Thanks to their help, I’ll definitely continue shopping with Mimosa and recommending it to others.❤️"
